Id,cluster_exp0,cluster_exp1,cluster_exp2,cluster_exp3,cluster_exp4,cluster_exp5,cluster_exp6,cluster_exp7,cluster_exp8,cluster_exp9,cluster_exp10,cluster_exp11,cluster_exp12,cluster_exp13,cluster_exp14,cluster_exp15,cluster_exp16,cluster_exp17,cluster_exp18,cluster_exp19,cluster_exp20,cluster_exp21,cluster_exp22,cluster_exp23,cluster_exp24,cluster_exp25,cluster_exp26,cluster_exp27,cluster_exp28,cluster_exp29,cluster_exp30,cluster_exp31,cluster_exp32,cluster_exp33,cluster_exp42,cluster_exp43,cluster_exp44,cluster_exp45,cluster_exp46,cluster_exp47,cluster_exp48,cluster_exp49,cluster_exp50,cluster_exp51,cluster_exp52,cluster_exp53,cluster_exp54,cluster_exp55,cluster_exp56,cluster_exp57,cluster_exp58,cluster_exp59,cluster_exp60,cluster_exp61,cluster_exp62,cluster_exp63,cluster_exp64,cluster_exp65,cluster_exp66,cluster_exp67,cluster_exp68,cluster_exp69,cluster_exp70,cluster_exp71,cluster_exp72,cluster_exp73,cluster_exp74,cluster_exp75,cluster_exp76,cluster_exp77,cluster_exp78,cluster_exp79,cluster_exp80,cluster_exp81,cluster_exp82,cluster_exp83,cluster_exp84,cluster_exp90,cluster_exp91,cluster_exp92,cluster_exp93,cluster_exp98,cluster_exp99,cluster_exp100,cluster_exp101,cluster_exp102,cluster_exp103,cluster_exp104
0x36e9552f095b7ad2751aa9409e6d834daf4c5715,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,17.0,35.0,15.0,26.0,3.0,8.0,4.0,31.0,46.0,4.0,1.0,17.0,29.0,16.0,0.0,16.0,30.0,37.0,38.0,2.0,0.0,3.0,45.0,2.0,0.0,22.0,32.0,54.0,77.0,2.0,6.0,1.0,34.0,73.0,3.0,5.0,39.0,47.0,10.0,2.0,6.0,36.0,1.0,37.0,0.0,1.0,6.0,9.0,9.0,1.0,0.0,16.0,30.0,31.0,0.0,5.0,5.0,22.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,315.0,0.0,292.0,3711.0,3.0,0.0
0x952449ac72728f7b5a620582a1405e64a0c06632,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,5.0,8.0,52.0,55.0,3.0,15.0,9.0,4.0,19.0,1.0,8.0,31.0,30.0,20.0,0.0,20.0,18.0,53.0,24.0,0.0,15.0,0.0,18.0,49.0,1.0,4.0,10.0,28.0,74.0,3.0,13.0,7.0,60.0,61.0,1.0,6.0,3.0,35.0,8.0,0.0,12.0,6.0,21.0,22.0,2.0,7.0,39.0,42.0,32.0,1.0,9.0,2.0,30.0,6.0,1.0,11.0,19.0,29.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,647.0,0.0,292.0,3712.0,13.0,1.0
0x54107553606509adf188b012b4c890e10937d309,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,24.0,2.0,56.0,25.0,2.0,5.0,42.0,54.0,35.0,1.0,12.0,1.0,27.0,3.0,1.0,3.0,27.0,46.0,17.0,1.0,14.0,38.0,54.0,22.0,1.0,4.0,27.0,28.0,74.0,0.0,8.0,13.0,37.0,14.0,1.0,6.0,3.0,35.0,42.0,2.0,3.0,26.0,9.0,44.0,2.0,22.0,40.0,50.0,32.0,2.0,0.0,34.0,22.0,14.0,1.0,11.0,13.0,29.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,647.0,0.0,292.0,3713.0,13.0,1.0
0xfaf20a6a1816e1490f46a67607c2889725638018,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,38.0,50.0,20.0,2.0,5.0,4.0,16.0,11.0,2.0,17.0,36.0,27.0,70.0,2.0,0.0,40.0,26.0,0.0,0.0,7.0,43.0,12.0,16.0,2.0,3.0,2.0,33.0,17.0,2.0,14.0,40.0,4.0,70.0,4.0,16.0,19.0,37.0,7.0,1.0,1.0,0.0,14.0,74.0,1.0,22.0,8.0,23.0,12.0,1.0,6.0,2.0,8.0,54.0,4.0,7.0,19.0,54.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,216.0,0.0,301.0,3714.0,16.0,137.0
0x707d6ead1e32e0d304a0a2ae592a17717a41661c,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,85.0,43.0,85.0,43.0,2.0,0.0,8.0,31.0,74.0,4.0,3.0,25.0,6.0,10.0,0.0,2.0,22.0,6.0,77.0,4.0,23.0,14.0,54.0,60.0,2.0,4.0,41.0,14.0,59.0,0.0,1.0,23.0,2.0,61.0,1.0,13.0,1.0,46.0,33.0,3.0,5.0,27.0,17.0,80.0,0.0,4.0,18.0,3.0,18.0,0.0,1.0,44.0,24.0,72.0,0.0,20.0,40.0,14.0,30.0,0.0,18.0,10.0,20.0,26.0,56.0,34.0,-1.0,61.0,37.0,-1.0,-1.0,1.0,42.0,0.0,292.0,3715.0,1.0,1.0
0x6a4c5885a1a4b4ee9444d2028da6a89436d4c823,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,13.0,12.0,57.0,59.0,1.0,7.0,2.0,20.0,4.0,1.0,2.0,0.0,36.0,4.0,4.0,9.0,39.0,11.0,74.0,3.0,23.0,25.0,52.0,57.0,1.0,4.0,27.0,61.0,40.0,3.0,13.0,5.0,35.0,11.0,1.0,6.0,3.0,55.0,63.0,0.0,18.0,1.0,4.0,38.0,2.0,22.0,40.0,23.0,32.0,1.0,6.0,5.0,5.0,16.0,1.0,11.0,19.0,10.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,700.0,0.0,299.0,3716.0,0.0,614.0
0xe5cb166853ae703106c561c78b8f33b9af81ec5e,4.0,1.0,32.0,16.0,16.0,3.0,3.0,14.0,29.0,6.0,-1.0,-1.0,-1.0,-1.0,3.0,20.0,43.0,9.0,40.0,2.0,4.0,0.0,58.0,84.0,2.0,13.0,14.0,29.0,53.0,1.0,1.0,38.0,0.0,40.0,3.0,11.0,10.0,5.0,78.0,1.0,15.0,21.0,22.0,69.0,3.0,12.0,32.0,29.0,53.0,1.0,7.0,10.0,59.0,70.0,1.0,13.0,36.0,50.0,80.0,2.0,7.0,11.0,13.0,32.0,1.0,10.0,6.0,17.0,60.0,1.0,11.0,13.0,10.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,700.0,0.0,0.0,3717.0,0.0,614.0
0xb261bdb379b4302f186504e391a60db2ed59b863,4.0,1.0,32.0,16.0,16.0,3.0,3.0,14.0,29.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,19.0,53.0,80.0,4.0,2.0,4.0,10.0,66.0,4.0,14.0,12.0,40.0,19.0,2.0,10.0,43.0,11.0,72.0,3.0,11.0,10.0,5.0,78.0,0.0,21.0,22.0,26.0,25.0,1.0,12.0,32.0,29.0,34.0,3.0,17.0,35.0,18.0,18.0,1.0,13.0,35.0,55.0,52.0,0.0,12.0,23.0,25.0,22.0,0.0,23.0,33.0,38.0,55.0,0.0,20.0,29.0,48.0,57.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3718.0,0.0,0.0
0xca2aa37436c0ca460476221590ee4573b21df42e,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,11.0,34.0,9.0,3.0,4.0,17.0,25.0,25.0,61.0,2.0,12.0,7.0,14.0,66.0,3.0,11.0,35.0,52.0,74.0,0.0,24.0,3.0,12.0,21.0,2.0,8.0,8.0,8.0,62.0,3.0,5.0,30.0,54.0,60.0,4.0,16.0,37.0,37.0,7.0,1.0,0.0,13.0,13.0,23.0,1.0,9.0,7.0,23.0,25.0,1.0,6.0,0.0,44.0,3.0,0.0,7.0,20.0,5.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,485.0,0.0,292.0,3719.0,11.0,254.0
0x0087d8098d22b00692b160899245994d3cc58275,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,80.0,40.0,80.0,40.0,2.0,14.0,24.0,23.0,84.0,3.0,18.0,31.0,8.0,3.0,1.0,9.0,22.0,62.0,36.0,3.0,20.0,35.0,1.0,67.0,2.0,8.0,39.0,46.0,7.0,0.0,13.0,18.0,13.0,41.0,1.0,9.0,16.0,47.0,8.0,3.0,19.0,4.0,44.0,19.0,1.0,4.0,18.0,3.0,70.0,0.0,6.0,10.0,14.0,65.0,0.0,3.0,10.0,3.0,5.0,0.0,4.0,33.0,14.0,75.0,53.0,30.0,-1.0,58.0,35.0,-1.0,-1.0,1.0,49.0,0.0,292.0,3720.0,1.0,1.0
0xcb28f90dcab551f9fc17afdd85a09495a87f078e,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,1.0,20.0,31.0,36.0,2.0,0.0,22.0,25.0,64.0,69.0,2.0,10.0,35.0,35.0,59.0,2.0,15.0,36.0,36.0,15.0,0.0,24.0,43.0,52.0,36.0,2.0,8.0,8.0,33.0,11.0,2.0,22.0,42.0,48.0,3.0,4.0,16.0,14.0,37.0,7.0,0.0,1.0,19.0,4.0,2.0,1.0,9.0,8.0,23.0,12.0,1.0,6.0,15.0,42.0,10.0,4.0,7.0,20.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,47.0,0.0,292.0,3721.0,1.0,0.0
0x003f6b20bfa4b5cab701960ecf73859cb3c095fc,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,12.0,7.0,12.0,7.0,0.0,19.0,13.0,27.0,40.0,4.0,10.0,11.0,59.0,71.0,3.0,12.0,31.0,28.0,41.0,2.0,11.0,31.0,56.0,59.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0,15.0,4.0,6.0,10.0,2.0,2.0,1.0,2.0,2.0,4.0,21.0,33.0,39.0,65.0,3.0,15.0,33.0,34.0,67.0,3.0,15.0,31.0,33.0,79.0,2.0,16.0,15.0,63.0,63.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,246.0,701.0,194.0,181.0,3722.0,204.0,615.0
0x9be96a6e861d2e5aff1fe0738bed664b6f0b543e,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,12.0,7.0,12.0,7.0,1.0,5.0,1.0,39.0,27.0,4.0,1.0,28.0,19.0,1.0,1.0,0.0,30.0,14.0,57.0,1.0,18.0,37.0,7.0,44.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0,15.0,4.0,6.0,10.0,2.0,2.0,1.0,2.0,2.0,4.0,21.0,33.0,39.0,65.0,3.0,15.0,33.0,34.0,67.0,3.0,15.0,31.0,33.0,79.0,2.0,16.0,15.0,63.0,63.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,247.0,702.0,195.0,182.0,3723.0,205.0,616.0
0x4f1075bf0e30f4e5c4796c36b85dc95ff1f39f69,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,12.0,7.0,12.0,7.0,0.0,10.0,43.0,5.0,52.0,1.0,13.0,33.0,17.0,67.0,3.0,18.0,28.0,7.0,70.0,4.0,5.0,0.0,33.0,0.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0,15.0,4.0,6.0,10.0,2.0,2.0,1.0,2.0,2.0,4.0,21.0,33.0,39.0,65.0,3.0,15.0,33.0,34.0,67.0,3.0,15.0,31.0,33.0,79.0,2.0,16.0,15.0,63.0,63.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,248.0,703.0,196.0,183.0,3724.0,206.0,617.0
0xbd9fd57c423a1b1c969823d409156d90974d77,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,80.0,40.0,80.0,40.0,2.0,8.0,30.0,64.0,5.0,3.0,13.0,31.0,57.0,78.0,4.0,24.0,30.0,63.0,10.0,0.0,2.0,31.0,40.0,65.0,2.0,8.0,39.0,46.0,7.0,0.0,13.0,18.0,13.0,41.0,1.0,9.0,16.0,47.0,8.0,3.0,19.0,4.0,44.0,19.0,1.0,4.0,18.0,3.0,70.0,0.0,6.0,10.0,14.0,65.0,0.0,3.0,10.0,3.0,5.0,0.0,4.0,33.0,14.0,75.0,53.0,30.0,-1.0,58.0,35.0,-1.0,-1.0,1.0,49.0,0.0,292.0,3725.0,1.0,1.0
0x2e5d4bafaa4d2a5476ee423adbc7f5863e452f12,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,16.0,8.0,4.0,61.0,2.0,4.0,40.0,30.0,40.0,2.0,20.0,40.0,56.0,5.0,1.0,20.0,2.0,35.0,12.0,2.0,13.0,30.0,44.0,7.0,2.0,12.0,42.0,37.0,44.0,1.0,0.0,39.0,0.0,16.0,4.0,12.0,43.0,57.0,21.0,2.0,0.0,21.0,18.0,42.0,1.0,3.0,8.0,3.0,38.0,1.0,20.0,4.0,6.0,40.0,4.0,7.0,20.0,1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,120.0,0.0,292.0,3726.0,1.0,33.0
0x8d4a35f849f7a9b0b91a66f75da5bb3597a65b51,4.0,1.0,30.0,16.0,17.0,3.0,0.0,0.0,10.0,7.0,41.0,24.0,41.0,24.0,0.0,9.0,30.0,26.0,55.0,0.0,8.0,38.0,24.0,84.0,0.0,5.0,33.0,57.0,56.0,4.0,2.0,35.0,43.0,34.0,2.0,1.0,19.0,49.0,34.0,0.0,19.0,43.0,35.0,9.0,1.0,3.0,20.0,62.0,15.0,3.0,19.0,24.0,4.0,80.0,1.0,2.0,10.0,2.0,68.0,0.0,2.0,9.0,19.0,60.0,0.0,20.0,34.0,50.0,70.0,0.0,4.0,11.0,33.0,70.0,28.0,18.0,-1.0,29.0,22.0,-1.0,-1.0,0.0,202.0,0.0,294.0,3727.0,14.0,0.0
0xe9243b443f7ae019f03210c09937bd9a92752d13,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,1.0,5.0,35.0,5.0,47.0,3.0,5.0,10.0,54.0,77.0,4.0,17.0,28.0,26.0,25.0,2.0,15.0,32.0,48.0,2.0,0.0,24.0,41.0,44.0,76.0,2.0,12.0,42.0,44.0,32.0,2.0,5.0,27.0,34.0,60.0,4.0,12.0,22.0,36.0,21.0,0.0,8.0,36.0,16.0,54.0,1.0,3.0,7.0,23.0,8.0,1.0,14.0,40.0,5.0,5.0,4.0,7.0,20.0,1.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,115.0,0.0,292.0,3728.0,1.0,0.0
0xa80faecac95705ff97d880c01539c946d23fb2d5,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,5.0,5.0,52.0,4.0,1.0,26.0,41.0,33.0,1.0,21.0,23.0,0.0,84.0,2.0,6.0,17.0,4.0,34.0,0.0,5.0,3.0,18.0,36.0,1.0,15.0,15.0,32.0,7.0,3.0,14.0,37.0,27.0,75.0,1.0,0.0,41.0,53.0,56.0,0.0,12.0,1.0,4.0,16.0,2.0,7.0,11.0,13.0,2.0,1.0,6.0,0.0,26.0,3.0,1.0,11.0,36.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,249.0,704.0,197.0,184.0,3729.0,207.0,618.0
0xe4076b7eec4267e6b9aec4e3d3398bd783c4c2c4,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,6.0,2.0,8.0,51.0,4.0,22.0,34.0,45.0,32.0,0.0,24.0,30.0,42.0,21.0,0.0,22.0,6.0,18.0,49.0,0.0,7.0,3.0,32.0,55.0,1.0,15.0,15.0,32.0,7.0,3.0,6.0,7.0,27.0,75.0,1.0,0.0,41.0,53.0,56.0,0.0,12.0,1.0,4.0,16.0,2.0,7.0,11.0,13.0,2.0,1.0,6.0,0.0,26.0,3.0,1.0,11.0,36.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,249.0,704.0,197.0,184.0,3730.0,207.0,618.0
0x1359669ddc1b3e23275c4542ce82680527c02f71,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,1.0,16.0,0.0,57.0,54.0,1.0,12.0,10.0,37.0,57.0,3.0,15.0,11.0,52.0,15.0,2.0,3.0,6.0,5.0,62.0,0.0,24.0,25.0,61.0,35.0,2.0,3.0,6.0,19.0,11.0,2.0,6.0,37.0,47.0,83.0,4.0,16.0,19.0,37.0,39.0,0.0,0.0,12.0,14.0,36.0,1.0,9.0,8.0,23.0,38.0,1.0,10.0,0.0,64.0,24.0,4.0,7.0,12.0,54.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,284.0,0.0,313.0,3731.0,11.0,255.0
0xeebfd0ae2ce773db3dadad8d51ad59ec11567f16,4.0,1.0,30.0,16.0,26.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,23.0,25.0,51.0,5.0,3.0,23.0,12.0,53.0,71.0,0.0,7.0,34.0,28.0,25.0,4.0,20.0,26.0,14.0,11.0,0.0,20.0,22.0,47.0,45.0,2.0,3.0,2.0,8.0,11.0,3.0,16.0,0.0,23.0,33.0,4.0,16.0,19.0,37.0,22.0,0.0,1.0,36.0,0.0,78.0,1.0,3.0,8.0,23.0,12.0,2.0,6.0,4.0,49.0,60.0,4.0,7.0,12.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,549.0,0.0,307.0,3732.0,0.0,0.0
0xc5417a0fe9a7f41864fddfd639980f58fa511cc4,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,14.0,33.0,7.0,24.0,2.0,20.0,19.0,50.0,82.0,2.0,11.0,40.0,53.0,31.0,0.0,13.0,35.0,2.0,35.0,0.0,21.0,25.0,2.0,55.0,2.0,8.0,8.0,19.0,17.0,3.0,6.0,5.0,35.0,32.0,4.0,16.0,19.0,49.0,38.0,1.0,1.0,9.0,17.0,22.0,1.0,9.0,8.0,3.0,12.0,1.0,6.0,0.0,22.0,14.0,4.0,7.0,12.0,29.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,647.0,0.0,295.0,3733.0,13.0,537.0
0x4d0dc3590f4a0543f6ad2f6c26958b7198a13b80,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,24.0,19.0,58.0,45.0,0.0,24.0,20.0,63.0,65.0,3.0,10.0,1.0,29.0,66.0,4.0,6.0,1.0,13.0,39.0,0.0,24.0,35.0,2.0,21.0,1.0,15.0,15.0,61.0,70.0,3.0,6.0,1.0,3.0,70.0,1.0,11.0,10.0,62.0,82.0,1.0,10.0,17.0,1.0,37.0,2.0,22.0,40.0,56.0,2.0,1.0,10.0,34.0,1.0,8.0,1.0,11.0,19.0,25.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,318.0,0.0,301.0,3734.0,11.0,268.0
0x519e4ae43a8a1333546c377aa23d804aa3573082,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,9.0,16.0,51.0,49.0,3.0,11.0,3.0,23.0,11.0,3.0,4.0,33.0,37.0,58.0,2.0,18.0,3.0,47.0,16.0,0.0,21.0,0.0,32.0,21.0,1.0,18.0,27.0,28.0,40.0,3.0,10.0,37.0,10.0,11.0,1.0,6.0,3.0,55.0,12.0,0.0,1.0,7.0,11.0,22.0,2.0,22.0,40.0,13.0,33.0,1.0,6.0,0.0,5.0,15.0,1.0,11.0,19.0,29.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,274.0,0.0,299.0,3735.0,9.0,619.0
0x83fdb67f37e59a8c42d3f4275667ef6bba42ea0f,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,11.0,13.0,19.0,40.0,2.0,23.0,38.0,30.0,0.0,3.0,24.0,7.0,38.0,36.0,2.0,17.0,15.0,14.0,75.0,1.0,4.0,11.0,52.0,76.0,1.0,15.0,15.0,61.0,70.0,3.0,22.0,35.0,37.0,53.0,1.0,18.0,10.0,62.0,82.0,0.0,3.0,14.0,48.0,16.0,2.0,22.0,11.0,13.0,2.0,1.0,3.0,25.0,28.0,25.0,1.0,11.0,13.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,274.0,0.0,292.0,3736.0,9.0,619.0
0x51eb80649810abaf37799ec8196db3dbccb3de34,4.0,1.0,30.0,16.0,41.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,9.0,4.0,1.0,19.0,4.0,22.0,2.0,7.0,54.0,0.0,7.0,10.0,9.0,71.0,1.0,4.0,40.0,47.0,70.0,1.0,19.0,32.0,9.0,47.0,1.0,15.0,15.0,32.0,7.0,0.0,18.0,29.0,13.0,67.0,1.0,0.0,10.0,62.0,64.0,2.0,6.0,5.0,15.0,30.0,2.0,7.0,11.0,13.0,33.0,2.0,10.0,17.0,47.0,29.0,1.0,12.0,28.0,10.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,137.0,0.0,312.0,3737.0,11.0,0.0
0xfba6476b6b9671afc9f4d475ea02953717ce0a86,4.0,1.0,30.0,2.0,52.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,21.0,26.0,24.0,45.0,3.0,20.0,8.0,1.0,47.0,2.0,0.0,16.0,64.0,74.0,2.0,11.0,30.0,59.0,14.0,0.0,24.0,19.0,4.0,14.0,2.0,3.0,7.0,8.0,11.0,2.0,19.0,13.0,33.0,83.0,4.0,16.0,11.0,37.0,16.0,0.0,6.0,5.0,50.0,22.0,1.0,10.0,8.0,46.0,25.0,1.0,9.0,18.0,12.0,26.0,4.0,7.0,12.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,260.0,0.0,294.0,3738.0,0.0,0.0
0x5ccaec29c9d3f4ab82e54fb5c8428cd28ba728ae,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,17.0,27.0,17.0,33.0,2.0,3.0,13.0,27.0,9.0,0.0,10.0,42.0,2.0,31.0,2.0,13.0,12.0,38.0,20.0,3.0,15.0,12.0,9.0,37.0,1.0,18.0,27.0,28.0,40.0,3.0,14.0,30.0,27.0,5.0,1.0,6.0,3.0,1.0,42.0,0.0,1.0,6.0,20.0,32.0,2.0,7.0,40.0,13.0,33.0,1.0,6.0,16.0,10.0,19.0,1.0,19.0,13.0,25.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,705.0,0.0,293.0,3739.0,10.0,620.0
0x6b4cfeb349e5effe40b2ca9a63da19e8213c406b,4.0,1.0,30.0,4.0,62.0,3.0,0.0,0.0,4.0,36.0,-1.0,-1.0,-1.0,-1.0,2.0,7.0,16.0,42.0,25.0,1.0,7.0,31.0,19.0,2.0,0.0,13.0,26.0,17.0,19.0,0.0,17.0,0.0,14.0,52.0,3.0,16.0,26.0,36.0,24.0,1.0,15.0,15.0,61.0,40.0,3.0,1.0,41.0,40.0,4.0,1.0,0.0,10.0,1.0,64.0,2.0,18.0,36.0,11.0,7.0,2.0,22.0,40.0,42.0,33.0,2.0,9.0,5.0,22.0,6.0,1.0,11.0,13.0,10.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,705.0,0.0,293.0,3740.0,10.0,620.0
0xadd1cc0ce160e37611892ef163b0b8b6e58abe17,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,1.0,12.0,19.0,21.0,16.0,0.0,0.0,27.0,11.0,83.0,2.0,13.0,24.0,28.0,24.0,3.0,2.0,1.0,56.0,23.0,0.0,15.0,11.0,2.0,62.0,1.0,15.0,10.0,61.0,70.0,3.0,5.0,27.0,14.0,57.0,1.0,7.0,10.0,62.0,12.0,0.0,10.0,36.0,4.0,2.0,2.0,7.0,11.0,13.0,35.0,1.0,14.0,15.0,42.0,15.0,1.0,11.0,28.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,331.0,0.0,303.0,3741.0,4.0,621.0
0x328809a567b87b6123462c3062e8438bbb75c1c5,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,5.0,10.0,14.0,0.0,4.0,5.0,16.0,28.0,47.0,0.0,24.0,21.0,63.0,12.0,3.0,12.0,41.0,62.0,76.0,1.0,21.0,36.0,24.0,23.0,1.0,4.0,27.0,42.0,64.0,3.0,4.0,10.0,17.0,19.0,1.0,11.0,3.0,31.0,63.0,1.0,10.0,5.0,42.0,42.0,2.0,22.0,40.0,50.0,19.0,0.0,22.0,14.0,30.0,14.0,1.0,19.0,13.0,10.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,331.0,0.0,303.0,3742.0,4.0,621.0
0x59bb7bc404ecc382a5f635c3f10331d0df72c264,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,4.0,7.0,33.0,33.0,45.0,0.0,5.0,15.0,39.0,72.0,4.0,9.0,23.0,4.0,54.0,1.0,5.0,6.0,29.0,53.0,0.0,20.0,0.0,30.0,69.0,1.0,4.0,36.0,28.0,74.0,3.0,5.0,20.0,36.0,23.0,1.0,6.0,3.0,19.0,39.0,0.0,1.0,40.0,11.0,22.0,1.0,3.0,40.0,50.0,19.0,1.0,6.0,6.0,23.0,6.0,1.0,7.0,12.0,1.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,142.0,0.0,293.0,3743.0,2.0,0.0
